ADM1_NAME,ADM2_NAME,year,month,SO2_column_number_density
Western,Wassa Amenfi East,2019.0,1.0,-1.8178901183100974E-6
Ashanti,Kwabre,2019.0,1.0,-5.134772074428208E-5
Ashanti,Ejura Sekye Dumase,2019.0,1.0,1.1689157765017638E-5
Ashanti,Ahafo Ano South,2019.0,1.0,2.8054834241134915E-6
Western,Jomoro,2019.0,1.0,1.003576187673805E-6
Western,Ahanta West,2019.0,1.0,2.427941613496891E-6
Western,Sefwi Bibiani-Anhwiaso Bekwai,2019.0,1.0,8.750836371183105E-6
Ashanti,Amansie West,2019.0,1.0,2.9998675763761093E-6
Ashanti,Asante Akim South,2019.0,1.0,-4.880974298630359E-7
Ashanti,Ahafo Ano North,2019.0,1.0,3.0615282067317736E-5
Ashanti,Ejisu Juaben,2019.0,1.0,-2.4512639841488842E-5
Ashanti,Obuasi Municipal,2019.0,2.0,2.1880387716253475E-5
Ashanti,Atwima Nwabiagya,2019.0,2.0,5.286358660623679E-6
Ashanti,Atwima Mponua,2019.0,2.0,1.2735436769435222E-5
Ashanti,Adansi South,2019.0,2.0,-1.965789626147418E-5
Ashanti,Adansi North,2019.0,2.0,-1.845145832872841E-5
Ashanti,Bosome Freho,2019.0,2.0,-1.5782122210970384E-5
Ashanti,Bekwai Municipal,2019.0,2.0,4.973398956473749E-6
Ashanti,Amansie Central,2019.0,2.0,5.064108794019601E-6
Western,Wassa Amenfi West,2019.0,2.0,-1.6103538608371656E-5
Ashanti,Afigya Kwabre,2019.0,2.0,1.973297244694469E-6
Ashanti,Atwima Kwanwoma,2019.0,2.0,9.721639728598475E-6
Ashanti,Afigya Sekyere,2019.0,2.0,4.517153387635989E-6
Ashanti,Sekyere Central,2019.0,2.0,5.106016453565458E-6
Ashanti,Offinso North,2019.0,2.0,-3.438344553081536E-6
Ashanti,Offinso Municipal,2019.0,2.0,2.2056727024740747E-5
Ashanti,Bosomtwe /Atwima / Kwanwoma,2019.0,2.0,3.54464533125147E-6
Ashanti,Mampong Municipal,2019.0,2.0,6.873060058440781E-6
Western,Ellembelle,2019.0,2.0,5.895865835202622E-7
Western,Prestea / Huni Valley,2019.0,2.0,-2.253229874998972E-5
Western,Nzema East,2019.0,2.0,-2.0502222133981685E-5
Western,Tarkwa Nsuaem,2019.0,2.0,-5.193848019336487E-5
Western,Sefwi Akontombra,2019.0,2.0,-1.7415950408595077E-5
Western,Sekondi Takoradi,2019.0,2.0,5.0165260313955496E-5
Western,Sefwi-Wiawso,2019.0,2.0,-6.94528983273173E-6
Western,Shama,2019.0,2.0,1.5473611292863306E-5
Ashanti,Sekyere East,2019.0,2.0,3.1427649439801933E-5
Western,Aowin,2019.0,2.0,-2.0829601980401545E-6
Western,Suaman,2019.0,2.0,-2.9036275606166467E-5
Western,Bia East,2019.0,2.0,1.63567489278507E-5
Western,Bia West,2019.0,2.0,3.059381706629802E-5
Western,Bodi,2019.0,2.0,-7.042994076751761E-6
Western,Juabeso,2019.0,2.0,1.5770855480830569E-6
Western,Wassa East,2019.0,2.0,-4.722558413087083E-6
Western,Mpohor,2019.0,2.0,2.8323336316190554E-6
Western,Wassa Amenfi Central,2019.0,2.0,-9.459280935054835E-6
Ashanti,Sekyere Afram Plains,2019.0,2.0,-2.4471944540968104E-6
Ashanti,Sekyere Afram Plains North,2019.0,2.0,-2.3932411916819837E-6
Ashanti,Asante Akim North,2019.0,2.0,9.429257024017874E-6
Ashanti,Asante Akim Central Municipal,2019.0,2.0,-3.92989325794839E-5
Ashanti,Asokore Mampong Municipal,2019.0,2.0,-1.2393968907034704E-5
Ashanti,Kma,2019.0,2.0,-1.2171181123600622E-5
Western,Wassa Amenfi East,2019.0,2.0,-1.0574432071135025E-5
Ashanti,Kwabre,2019.0,2.0,-9.006103550306469E-6
Ashanti,Ejura Sekye Dumase,2019.0,2.0,2.5312048324839995E-6
Ashanti,Ahafo Ano South,2019.0,2.0,1.6550143059585973E-5
Western,Jomoro,2019.0,2.0,-9.764479757072458E-6
Western,Ahanta West,2019.0,2.0,-9.985973450819793E-6
